treatment_order,city_key,grid_id,station_event_id,station_name,wgs84_lon,wgs84_lat,opening_date,opening_month,competing_event_ids,post_treatment_censor_year
1336,fuzhou,g00245x00201,fuzhou_station_6d35506b9c0f,屏山(地铁站),119.2922357,26.0993716,2017-01-06,2017-01,,
1337,fuzhou,g00246x00202,fuzhou_station_d2732ce8379d,树兜(地铁站),119.3011673,26.1053128,2017-01-06,2017-01,,
1338,fuzhou,g00248x00205,fuzhou_station_cd5295c29540,福州火车站(地铁站),119.3132921,26.1160679,2017-01-06,2017-01,,
1339,fuzhou,g00251x00205,fuzhou_station_1153b374eb57,罗汉山(地铁站),119.3135227,26.1291889,2017-01-06,2017-01,,
1340,fuzhou,g00253x00205,fuzhou_station_2b7390ae21a3,秀山(地铁站),119.316168,26.1368828,2017-01-06,2017-01,,
1341,fuzhou,g00255x00207,fuzhou_station_dda51e76f696,象峰(地铁站),119.3247736,26.1465235,2017-01-06,2017-01,,
1342,zhengzhou,g00083x00226,zhengzhou_station_580267a83156,新郑机场(地铁站),113.8465635,34.5274219,2017-01-12,2017-01,,
1343,zhengzhou,g00088x00227,zhengzhou_station_ee6e485a135f,综合保税区(地铁站),113.8512829,34.5506879,2017-01-12,2017-01,,
1344,zhengzhou,g00092x00227,zhengzhou_station_834334ba9b06,恩平湖(地铁站),113.8537877,34.5673707,2017-01-12,2017-01,,
1345,zhengzhou,g00094x00227,zhengzhou_station_71d800818ab4,兰河公园(地铁站),113.8537897,34.5771729,2017-01-12,2017-01,,
1346,zhengzhou,g00096x00220,zhengzhou_station_c2e68e185230,孟庄(地铁站),113.8122797,34.5869913,2017-01-12,2017-01,,
1347,zhengzhou,g00098x00203,zhengzhou_station_f8d8d5651729,华南城西(地铁站),113.7195435,34.5951046,2017-01-12,2017-01,,
1348,zhengzhou,g00098x00207,zhengzhou_station_b26370c413b7,华南城(地铁站),113.7427337,34.5952271,2017-01-12,2017-01,,
1349,zhengzhou,g00101x00195,zhengzhou_station_777f1c4e7025,双湖大道(地铁站),113.6768823,34.612702,2017-01-12,2017-01,,
1350,zhengzhou,g00105x00194,zhengzhou_station_fe8317297465,沙窝李(地铁站),113.6755739,34.6280423,2017-01-12,2017-01,,
1351,zhengzhou,g00109x00195,zhengzhou_station_69653f86a219,十八里河(地铁站),113.6775903,34.6490161,2017-01-12,2017-01,,
1352,zhengzhou,g00134x00170,zhengzhou_station_f6c85fe59d7f,市民中心(地铁站),113.5478211,34.763195,2017-01-12,2017-01,,
1353,zhengzhou,g00135x00168,zhengzhou_station_eff7ffad15b8,铁炉(地铁站),113.5348787,34.7690907,2017-01-12,2017-01,,
1354,zhengzhou,g00139x00168,zhengzhou_station_2b66fd41839a,兰寨(地铁站),113.534849,34.7845339,2017-01-12,2017-01,,
1355,zhengzhou,g00141x00168,zhengzhou_station_e039a4febc2f,梧桐街(地铁站),113.5347766,34.7954734,2017-01-12,2017-01,,
1356,zhengzhou,g00142x00217,zhengzhou_station_2bf557d19641,龙子湖(地铁站),113.8044314,34.7937903,2017-01-12,2017-01,,
1357,zhengzhou,g00144x00168,zhengzhou_station_bc6dca78dd1e,郑州大学(地铁站),113.5352908,34.8086489,2017-01-12,2017-01,,
1358,zhengzhou,g00146x00168,zhengzhou_station_8b6830b00af1,郑大科技园(地铁站),113.5357132,34.8177943,2017-01-12,2017-01,,
1359,zhengzhou,g00146x00217,zhengzhou_station_c82de1bea863,文苑北路(地铁站),113.8061297,34.809458,2017-01-12,2017-01,,
1360,zhengzhou,g00148x00168,zhengzhou_station_bd95528a1103,河南工业大学(地铁站),113.5360221,34.8276466,2017-01-12,2017-01,,
1361,nanjing,g00205x00092,nanjing_station_86587c49acdb,草场门(地铁站),118.7502755,32.0623751,2017-01-18,2017-01,,
1362,nanjing,g00205x00096,nanjing_station_b3a21fbf002d,云南路(地铁站),118.7693258,32.0621634,2017-01-18,2017-01,,
1363,nanjing,g00205x00102,nanjing_station_c07341b87d09,九华山(地铁站),118.8008333,32.0594037,2017-01-18,2017-01,,
1364,nanjing,g00207x00103,nanjing_station_4e450651267d,岗子村站,118.81078,32.06743,2017-01-18,2017-01,,
1365,nanjing,g00209x00106,nanjing_station_b8f9a5fbf798,蒋王庙(地铁站),118.8260315,32.0796761,2017-01-18,2017-01,,
1366,nanjing,g00210x00125,nanjing_station_2749d938a86b,汇通路(地铁站),118.9265799,32.0802222,2017-01-18,2017-01,,
1367,nanjing,g00210x00131,nanjing_station_2a0f679ef330,东流(地铁站),118.9590942,32.0793128,2017-01-18,2017-01,,
1368,nanjing,g00211x00108,nanjing_station_792cbee0721f,王家湾(地铁站),118.832752,32.0873922,2017-01-18,2017-01,,
1369,nanjing,g00211x00117,nanjing_station_2e197b380132,徐庄站,118.88331,32.08745,2017-01-18,2017-01,,
1370,nanjing,g00211x00136,nanjing_station_85f4c4f6cc13,孟北(地铁站),118.982032,32.0865454,2017-01-18,2017-01,,
1371,nanjing,g00213x00113,nanjing_station_aa86704648e3,聚宝山(地铁站),118.8591571,32.0960577,2017-01-18,2017-01,,
1372,nanjing,g00215x00137,nanjing_station_2deffe3ce378,西岗桦墅(地铁站),118.9912391,32.1010176,2017-01-18,2017-01,,
1373,nanjing,g00221x00137,nanjing_station_4b1171e42f7c,仙林湖站,118.987229,32.127589,2017-01-18,2017-01,,
1374,fuzhou,g00246x00204,fuzhou_station_59d7dbb0b459,斗门(地铁站),119.3088911,26.1070652,2017-01-20,2017-01,,
1375,harbin,g00377x00178,harbin_station_6e3e8e4815c6,哈西大街(地铁站),126.5909647,45.6937349,2017-01-26,2017-01,,
1376,harbin,g00378x00176,harbin_station_70e950862cdb,凯盛源广场(地铁站),126.5794132,45.699354,2017-01-26,2017-01,,
1377,harbin,g00379x00175,harbin_station_df8a33656985,哈尔滨西站(地铁站),126.5749394,45.7036192,2017-01-26,2017-01,,
1378,suzhou,g00098x00157,suzhou_station_916d65c6d7af,松陵大道(地铁站),120.619788,31.1336637,2017-04-15,2017-04,,
1379,suzhou,g00099x00161,suzhou_station_7691f8a11464,吴江人民广场(地铁站),120.6392853,31.1354905,2017-04-15,2017-04,,
1380,suzhou,g00099x00171,suzhou_station_dc2e37d4005a,同里(地铁站),120.6956234,31.139514,2017-04-15,2017-04,,
1381,suzhou,g00100x00155,suzhou_station_3f527664a4c1,苏州湾东(地铁站),120.6114114,31.1387915,2017-04-15,2017-04,,
1382,suzhou,g00100x00164,suzhou_station_daa541ac24d1,吴江汽车站(地铁站),120.6587284,31.1392681,2017-04-15,2017-04,,
1383,suzhou,g00100x00167,suzhou_station_2ab9b1fc8f71,庞金路(地铁站),120.6752022,31.1396214,2017-04-15,2017-04,,
1384,suzhou,g00102x00155,suzhou_station_b1da9dfc18e4,顾家荡(地铁站),120.6105962,31.1476824,2017-04-15,2017-04,,
1385,suzhou,g00104x00155,suzhou_station_8a903937e9d8,笠泽路(地铁站),120.6117877,31.1570266,2017-04-15,2017-04,,
1386,suzhou,g00105x00156,suzhou_station_1de280dc9b5a,流虹路(地铁站),120.614732,31.1644064,2017-04-15,2017-04,,
1387,suzhou,g00107x00159,suzhou_station_09080a999867,江兴西路(地铁站),120.6281451,31.1717608,2017-04-15,2017-04,,
1388,suzhou,g00109x00160,suzhou_station_dd72656b0467,江陵西路(地铁站),120.6356376,31.1801559,2017-04-15,2017-04,,
1389,suzhou,g00110x00148,suzhou_station_b670f8e28e68,木里(地铁站),120.5732682,31.1845995,2017-04-15,2017-04,,
1390,suzhou,g00110x00152,suzhou_station_72000e52a675,苏州湾北(地铁站),120.5909103,31.1859907,2017-04-15,2017-04,,
1391,suzhou,g00112x00153,suzhou_station_ff91f29a74fd,天鹅荡路(地铁站),120.5963111,31.1931941,2017-04-15,2017-04,,
1392,suzhou,g00114x00159,suzhou_station_fd18715788c9,花港(地铁站),120.6287635,31.205694,2017-04-15,2017-04,,
1393,suzhou,g00115x00152,suzhou_station_71c5731edd98,文溪路站,120.5922,31.2057,2017-04-15,2017-04,,
1394,suzhou,g00117x00152,suzhou_station_0357511fc002,越溪(地铁站),120.5919531,31.2178803,2017-04-15,2017-04,,
1395,suzhou,g00118x00159,suzhou_station_08d60aa20b1d,清树湾(地铁站),120.6284416,31.2222825,2017-04-15,2017-04,,
1396,suzhou,g00119x00153,suzhou_station_a5afe1fd8adc,石湖莫舍(地铁站),120.5988375,31.2261458,2017-04-15,2017-04,,
1397,suzhou,g00120x00157,suzhou_station_e58c89385785,蠡墅(地铁站),120.6172913,31.2323517,2017-04-15,2017-04,,
1398,suzhou,g00122x00158,suzhou_station_d0d6c5e2dd37,红庄(地铁站),120.6245811,31.2388518,2017-04-15,2017-04,,
1399,suzhou,g00125x00158,suzhou_station_e7cb8e726b05,石湖东路(地铁站),120.6253729,31.2549716,2017-04-15,2017-04,,
1400,suzhou,g00128x00158,suzhou_station_02ae7ff9f1d2,宝带路(地铁站),120.624282,31.2693586,2017-04-15,2017-04,,
1401,suzhou,g00131x00158,suzhou_station_d411fc2c4dd8,团结桥(地铁站),120.6229987,31.2785583,2017-04-15,2017-04,,
1402,suzhou,g00132x00158,suzhou_station_044e3436a429,人民桥南(地铁站),120.6214588,31.2867226,2017-04-15,2017-04,,
1403,suzhou,g00135x00158,suzhou_station_3ab89d82371f,三元坊(地铁站),120.6194567,31.3002354,2017-04-15,2017-04,,
1404,suzhou,g00137x00157,suzhou_station_dbc26e39312a,乐桥站,120.61817,31.30858,2017-04-15,2017-04,,
1405,suzhou,g00138x00157,suzhou_station_c68cfe77d9e8,察院场(地铁站),120.6171298,31.3135255,2017-04-15,2017-04,,
1406,suzhou,g00140x00157,suzhou_station_55372603ea29,北寺塔(地铁站),120.6155355,31.3225486,2017-04-15,2017-04,,
1407,suzhou,g00143x00155,suzhou_station_2182615c07c1,苏州火车站(地铁站),120.6062893,31.3330545,2017-04-15,2017-04,,
1408,suzhou,g00146x00154,suzhou_station_14b460f470db,平泷路西(地铁站),120.5985258,31.3460129,2017-04-15,2017-04,,
1409,suzhou,g00152x00153,suzhou_station_c7db5b1fd1b4,活力岛(地铁站),120.5959861,31.3766784,2017-04-15,2017-04,,
1410,suzhou,g00156x00153,suzhou_station_db9f4931dd2a,姚祥站,120.594,31.3921,2017-04-15,2017-04,,
1411,suzhou,g00157x00153,suzhou_station_11b8ba4ea3c0,张庄站,120.5935,31.3995,2017-04-15,2017-04,,
1412,dalian,g00079x00107,dalian_station_a538dfd79bf8,华南北(地铁站),121.5810696,38.9994109,2017-06-01,2017-06,,
1413,chengdu,g00139x00247,chengdu_station_767af2927562,来龙站,104.1644444,30.6466667,2017-06-02,2017-06,,
1414,chengdu,g00139x00249,chengdu_station_f97c9bed6e04,十陵站,104.172685,30.645661,2017-06-02,2017-06,,
1415,chengdu,g00140x00250,chengdu_station_ed3568114a82,成都大学(地铁站),104.1787436,30.6491991,2017-06-02,2017-06,,
1416,chengdu,g00140x00253,chengdu_station_6a21111bb4f3,明蜀王陵(地铁站),104.1939339,30.6507143,2017-06-02,2017-06,,
1417,chengdu,g00140x00258,chengdu_station_83884395614e,西河(地铁站),104.2179165,30.6498458,2017-06-02,2017-06,,
1418,chengdu,g00147x00181,chengdu_station_8e4a42048711,万盛(地铁站),103.8167029,30.6780128,2017-06-02,2017-06,,
1419,chengdu,g00147x00191,chengdu_station_85634897e896,涌泉(地铁站),103.8709795,30.6811499,2017-06-02,2017-06,,
1420,chengdu,g00147x00194,chengdu_station_4078edb6e47f,凤凰大街(地铁站),103.8874365,30.6797032,2017-06-02,2017-06,,
1421,chengdu,g00147x00199,chengdu_station_534dc589a7ff,马厂坝(地铁站),103.9117213,30.6801829,2017-06-02,2017-06,,
1422,chengdu,g00148x00183,chengdu_station_fc5f5b6f4aec,杨柳河(地铁站),103.8289409,30.6835813,2017-06-02,2017-06,,
1423,chengdu,g00149x00186,chengdu_station_2bde31ee5da3,凤溪河(地铁站),103.840906,30.688805,2017-06-02,2017-06,,
1424,chengdu,g00149x00189,chengdu_station_2b0d2c0692bc,光华公园(地铁站),103.8584475,30.6870418,2017-06-02,2017-06,,
1425,chengdu,g00150x00187,chengdu_station_b0598200ec35,南熏大道(地铁站),103.8496579,30.6922806,2017-06-02,2017-06,,
1426,dalian,g00045x00094,dalian_station_3cd191706fa8,河口(地铁站),121.5084424,38.8426028,2017-06-07,2017-06,,
1427,dalian,g00048x00097,dalian_station_20b1d2a64c77,七贤岭(地铁站),121.522088,38.8562076,2017-06-07,2017-06,,
1428,dalian,g00051x00100,dalian_station_da0c74c96fae,学苑广场(地铁站),121.5405749,38.8739619,2017-06-07,2017-06,,
1429,dalian,g00053x00104,dalian_station_89531a3c8037,大医二院(地铁站),121.5655475,38.8805918,2017-06-07,2017-06,,
1430,dalian,g00054x00106,dalian_station_9a685773b35f,星海广场(地铁站),121.5775221,38.8838582,2017-06-07,2017-06,,
1431,dalian,g00059x00129,dalian_station_71c646b73ecd,海之韵(地铁站),121.7103684,38.9100641,2017-06-07,2017-06,,
1432,dalian,g00060x00127,dalian_station_0f38c29e5baa,东海(地铁站),121.6978311,38.9142452,2017-06-07,2017-06,,
1433,dalian,g00061x00125,dalian_station_b7d361008e08,东港(地铁站),121.6846058,38.9192486,2017-06-07,2017-06,,
1434,shijiazhuang,g00141x00193,shijiazhuang_station_90d1bf1f4c0d,西三教(地铁站),114.4712687,38.0160652,2017-06-26,2017-06,,
1435,shijiazhuang,g00143x00193,shijiazhuang_station_7acab4812077,槐安桥(地铁站),114.4712182,38.0270694,2017-06-26,2017-06,,
1436,shijiazhuang,g00145x00193,shijiazhuang_station_88b29308a94d,东里(地铁站),114.4712041,38.0360833,2017-06-26,2017-06,,
1437,shijiazhuang,g00145x00216,shijiazhuang_station_86d8b121d668,留村站,114.60224,38.03695,2017-06-26,2017-06,,
1438,shijiazhuang,g00145x00219,shijiazhuang_station_398a8ededc43,火炬广场(地铁站),114.6173025,38.0372651,2017-06-26,2017-06,,
1439,shijiazhuang,g00146x00181,shijiazhuang_station_3b1faa02252c,西王站,114.40118,38.03947,2017-06-26,2017-06,,
1440,shijiazhuang,g00147x00183,shijiazhuang_station_ad6184f3c80c,时光街(地铁站),114.4168299,38.0398561,2017-06-26,2017-06,,
1441,shijiazhuang,g00147x00186,shijiazhuang_station_72a351677a45,长城桥(地铁站),114.430744,38.0405342,2017-06-26,2017-06,,
1442,shijiazhuang,g00147x00188,shijiazhuang_station_b2795041dbee,和平医院站,114.44461,38.04135,2017-06-26,2017-06,,
1443,shijiazhuang,g00147x00191,shijiazhuang_station_aea8afea2085,烈士陵园(地铁站),114.4589835,38.0419212,2017-06-26,2017-06,,
1444,shijiazhuang,g00147x00193,shijiazhuang_station_00e52d1cf8b0,新百广场(地铁站),114.4712586,38.0425258,2017-06-26,2017-06,,
1445,shijiazhuang,g00147x00195,shijiazhuang_station_a36beabf0775,解放广场(地铁站),114.4808932,38.0426833,2017-06-26,2017-06,,
1446,shijiazhuang,g00147x00197,shijiazhuang_station_b3bdf4a0f1ae,平安大街(地铁站),114.4954171,38.0428524,2017-06-26,2017-06,,
1447,shijiazhuang,g00147x00199,shijiazhuang_station_17ac4342e19b,北国商城(地铁站),114.5064093,38.0425229,2017-06-26,2017-06,,
1448,shijiazhuang,g00147x00201,shijiazhuang_station_35b8cca9e1e4,博物院(地铁站),114.5166659,38.0423391,2017-06-26,2017-06,,
1449,shijiazhuang,g00147x00203,shijiazhuang_station_aadc21cdde8f,体育场(地铁站),114.5268576,38.0425564,2017-06-26,2017-06,,
1450,shijiazhuang,g00147x00205,shijiazhuang_station_c037538d394c,北宋站,114.5407,38.04299,2017-06-26,2017-06,,
1451,shijiazhuang,g00147x00208,shijiazhuang_station_f5a45f1c2bd0,谈固(地铁站),114.556235,38.043175,2017-06-26,2017-06,,
1452,shijiazhuang,g00147x00210,shijiazhuang_station_7f782f1c6f40,朝晖桥(地铁站),114.5708288,38.0434633,2017-06-26,2017-06,,
1453,shijiazhuang,g00147x00212,shijiazhuang_station_ecddaf29c7e6,白佛(地铁站),114.5799674,38.043663,2017-06-26,2017-06,,
1454,shijiazhuang,g00147x00220,shijiazhuang_station_4b409f4679fb,石家庄东站(地铁站),114.6233936,38.0484136,2017-06-26,2017-06,,
1455,shijiazhuang,g00149x00193,shijiazhuang_station_445530f2d298,市二中(地铁站),114.4711581,38.0520085,2017-06-26,2017-06,,
1456,shijiazhuang,g00150x00220,shijiazhuang_station_0a7e5a7c896d,南村(地铁站),114.6229261,38.0590924,2017-06-26,2017-06,,
1457,shijiazhuang,g00152x00220,shijiazhuang_station_e139eb08a6c7,洨河大道(地铁站),114.6225765,38.0683488,2017-06-26,2017-06,,
1458,guangzhou,g00161x00101,guangzhou_station_b5c2cda220ac,植物园(地铁站),113.3601827,23.1926613,2017-06-28,2017-06,,
1459,guangzhou,g00162x00107,guangzhou_station_f7635426f72a,柯木塱(地铁站),113.3910728,23.1959911,2017-06-28,2017-06,,
1460,changchun,g00166x00229,changchun_station_b01ed4508d78,华庆路(地铁站),125.3220445,43.7976379,2017-06-30,2017-06,,
1461,changchun,g00170x00229,changchun_station_9836f7f4c11a,市政府(地铁站),125.3194407,43.8163348,2017-06-30,2017-06,,
1462,changchun,g00175x00229,changchun_station_d56c3debc6d5,繁荣路(地铁站),125.3191918,43.8386274,2017-06-30,2017-06,,
1463,changchun,g00180x00228,changchun_station_11034e94ac5f,东北师大(地铁站),125.3186676,43.8616232,2017-06-30,2017-06,,
1464,changchun,g00183x00228,changchun_station_2a19bfe1eb6c,解放大路(地铁站),125.3183622,43.8758189,2017-06-30,2017-06,,
1465,changchun,g00188x00228,changchun_station_4b5a00b28042,胜利公园(地铁站),125.3178102,43.8975706,2017-06-30,2017-06,,
1466,changchun,g00191x00228,changchun_station_9ec18cfa403b,长春站北(地铁站),125.3176594,43.9116561,2017-06-30,2017-06,,
1467,changchun,g00193x00228,changchun_station_9e03e94af6d6,一匡街(地铁站),125.3176845,43.9229117,2017-06-30,2017-06,,
1468,changchun,g00196x00228,changchun_station_267e4c7cf0e2,庆丰路(地铁站),125.3176607,43.9347759,2017-06-30,2017-06,,
1469,changchun,g00198x00228,changchun_station_cb21284d6543,北环城路(地铁站),125.3176939,43.9454702,2017-06-30,2017-06,,
1470,hangzhou,g00245x00386,hangzhou_station_4b63f10e17c3,庆菱路(地铁站),120.1884955,30.260013,2017-07-03,2017-07,,
1471,hangzhou,g00245x00388,hangzhou_station_1b838c02f407,庆春广场站,120.20012,30.25999,2017-07-03,2017-07,,
1472,hangzhou,g00246x00382,hangzhou_station_e083d1c2f386,中河北路(地铁站),120.1677937,30.2669577,2017-07-03,2017-07,,
1473,hangzhou,g00246x00384,hangzhou_station_6bd4047fa929,建国北路(地铁站),120.1761435,30.2669294,2017-07-03,2017-07,,
1474,hangzhou,g00248x00379,hangzhou_station_62eac2516bd4,武林门(地铁站),120.1506717,30.2719977,2017-07-03,2017-07,,
1475,hangzhou,g00250x00378,hangzhou_station_5e2dac366dbc,沈塘桥(地铁站),120.1455141,30.2824657,2017-07-03,2017-07,,
1476,hangzhou,g00251x00372,hangzhou_station_197384627dce,古翠路站,120.11284,30.2844,2017-07-03,2017-07,,
1477,hangzhou,g00251x00374,hangzhou_station_8cfd78d116cd,学院路(地铁站),120.1248153,30.2850339,2017-07-03,2017-07,,
1478,nanchang,g00106x00090,nanchang_station_5e65bf58bf1d,南路(地铁站),115.7842317,28.555986,2017-08-18,2017-08,,
1479,nanchang,g00108x00090,nanchang_station_26c4240bb9cf,南昌中学(地铁站),115.7843082,28.5638647,2017-08-18,2017-08,,
1480,nanchang,g00110x00090,nanchang_station_ae8e60e5ef55,生米(地铁站),115.7857912,28.5751036,2017-08-18,2017-08,,
1481,nanchang,g00112x00090,nanchang_station_71cf4db5783f,九龙湖南(地铁站),115.7883637,28.5829746,2017-08-18,2017-08,,
1482,nanchang,g00115x00091,nanchang_station_68083aec62f7,市民中心(地铁站),115.7911464,28.5967042,2017-08-18,2017-08,,
1483,nanchang,g00116x00092,nanchang_station_18091dd756db,九龙湖北站,115.794001,28.6024306,2017-08-18,2017-08,,
1484,nanchang,g00118x00091,nanchang_station_94712fe86afc,国博(地铁站),115.7908245,28.6114804,2017-08-18,2017-08,,
1485,nanchang,g00121x00090,nanchang_station_8285d4089658,西站南广场(地铁站),115.7854819,28.6216346,2017-08-18,2017-08,,
1486,nanchang,g00121x00095,nanchang_station_640bf0097af6,国体中心(地铁站),115.8117411,28.6256675,2017-08-18,2017-08,,
1487,nanchang,g00122x00091,nanchang_station_c886013f23e6,南昌西站(地铁站),115.7883101,28.6266809,2017-08-18,2017-08,,
1488,nanchang,g00122x00092,nanchang_station_869b0c743431,龙岗(地铁站),115.797956,28.626426,2017-08-18,2017-08,,
1489,nanchang,g00123x00096,nanchang_station_0d0e3c945c3f,卧龙山(地铁站),115.8174928,28.6349013,2017-08-18,2017-08,,
1490,nanchang,g00126x00098,nanchang_station_626eeca31fb6,岭北(地铁站),115.8251797,28.6443426,2017-08-18,2017-08,,
1491,nanchang,g00128x00099,nanchang_station_128fec5cfe7b,前湖大道(地铁站),115.8299851,28.6551767,2017-08-18,2017-08,,
1492,nanchang,g00130x00100,nanchang_station_c8f3fb2345aa,学府大道东(地铁站),115.8341791,28.6625553,2017-08-18,2017-08,,
1493,nanchang,g00132x00101,nanchang_station_fe00b9f7366f,翠苑路(地铁站),115.8417487,28.6759372,2017-08-18,2017-08,,
1494,kunming,g00152x00113,kunming_station_e7bfc7e883da,车家壁(地铁站),102.6144461,24.9975449,2017-08-29,2017-08,,
1495,kunming,g00155x00114,kunming_station_533e3b7c5cbc,普坪村(地铁站),102.619858,25.008541,2017-08-29,2017-08,,
1496,kunming,g00157x00116,kunming_station_17adffe0d8d8,石咀(地铁站),102.6281999,25.0212383,2017-08-29,2017-08,,
1497,kunming,g00160x00117,kunming_station_b9c820e0e449,大渔路(地铁站),102.6343955,25.030819,2017-08-29,2017-08,,
1498,kunming,g00161x00118,kunming_station_1209fb14ca02,西部汽车站(地铁站),102.6375642,25.0383716,2017-08-29,2017-08,,
1499,kunming,g00161x00132,kunming_station_610377432c4d,五一路(地铁站),102.7049173,25.0400663,2017-08-29,2017-08,,
1500,kunming,g00161x00136,kunming_station_4643d5e6dedb,拓东体育馆(地铁站),102.7283262,25.0412456,2017-08-29,2017-08,,
1501,kunming,g00161x00138,kunming_station_155528b583e0,大树营(地铁站),102.7389076,25.0397178,2017-08-29,2017-08,,
1502,kunming,g00161x00141,kunming_station_40d9f475cad3,金马寺(地铁站),102.7499861,25.0389501,2017-08-29,2017-08,,
